FileTransfer,GazeboRead,ReadFile,GazeboPublish,E2E latency,StepRuntime
14406.25001000,833.000,.002,944.000,1777.002,1795.000
14406.25001000,833.000,.002,944.000,1777.002,1794.000
14406.25001000,831.000,.003,978.000,1809.003,1827.000
14406.25001000,819.000,.002,952.000,1771.002,1792.000
14406.25001000,822.000,.005,953.000,1775.005,1799.000
14406.25001000,820.000,.002,936.000,1756.002,1777.000
14406.25001000,817.000,.002,1015.000,1832.002,1851.000
14406.25001000,824.000,.002,963.000,1787.002,1807.000
14406.25001000,842.000,.003,1037.000,1879.003,1899.000
14406.25001000,814.000,.002,962.000,1776.002,1796.000
14406.25001000,826.000,.003,994.000,1820.003,1839.000
14406.25001000,807.000,.002,995.000,1802.002,1823.000
14406.25001000,819.000,.002,958.000,1777.002,1795.000
14406.25001000,824.000,.003,944.000,1768.003,1788.000
14406.25001000,831.000,.002,939.000,1770.002,1792.000
14406.25001000,823.000,.005,952.000,1775.005,1795.000
14406.25001000,818.000,.003,987.000,1805.003,1823.000
14406.25001000,829.000,.003,970.000,1799.003,1818.000
14406.25001000,823.000,.003,1071.000,1894.003,1913.000
14406.25001000,827.000,.002,995.000,1822.002,1841.000
14406.25001000,852.000,.002,985.000,1837.002,1856.000
14406.25001000,826.000,.002,1000.000,1826.002,1846.000
14406.25001000,835.000,.005,959.000,1794.005,1816.000
14406.25001000,836.000,.002,1013.000,1849.002,1867.000
14406.25001000,826.000,.002,1024.000,1850.002,1868.000
14406.25001000,839.000,.003,1007.000,1846.003,1865.000
14406.25001000,826.000,.003,937.000,1763.003,1779.000
14406.25001000,829.000,.003,948.000,1777.003,1798.000
14406.25001000,816.000,.003,1020.000,1836.003,1855.000
14406.25001000,833.000,.003,994.000,1827.003,1845.000
14406.25001000,829.000,.002,1030.000,1859.002,1877.000
14406.25001000,827.000,.003,942.000,1769.003,1787.000
14406.25001000,829.000,.002,973.000,1802.002,1822.000
14406.25001000,830.000,.002,1027.000,1857.002,1874.000
14406.25001000,816.000,.003,1015.000,1831.003,1852.000
14406.25001000,826.000,.002,2.000,828.002,846.000
14406.25001000,843.000,.003,1034.000,1877.003,1895.000
14406.25001000,826.000,.002,945.000,1771.002,1787.000
14406.25001000,817.000,.002,1021.000,1838.002,1857.000
14406.25001000,836.000,.004,1054.000,1890.004,1915.000
14406.25001000,854.000,.005,1014.000,1868.005,1888.000
14406.25001000,839.000,.003,985.000,1824.003,1842.000
14406.25001000,860.000,.002,1075.000,1935.002,1953.000
14406.25001000,832.000,.003,993.000,1825.003,1844.000
14406.25001000,841.000,.003,955.000,1796.003,1817.000
14406.25001000,843.000,.002,930.000,1773.002,1792.000
14406.25001000,840.000,.002,987.000,1827.002,1846.000
14406.25001000,827.000,.002,1.000,828.002,848.000
14406.25001000,840.000,.002,983.000,1823.002,1840.000
14406.25001000,829.000,.002,963.000,1792.002,1809.000
14406.25001000,837.000,.005,1037.000,1874.005,1892.000
14406.25001000,824.000,.002,1001.000,1825.002,1843.000
14406.25001000,850.000,.002,952.000,1802.002,1819.000
14406.25001000,836.000,.002,950.000,1786.002,1807.000
14406.25001000,859.000,.004,1012.000,1871.004,1890.000
14406.25001000,841.000,.002,980.000,1821.002,1840.000
14406.25001000,828.000,.005,943.000,1771.005,1794.000
14406.25001000,824.000,.003,996.000,1820.003,1837.000
14406.25001000,844.000,.002,939.000,1783.002,1799.000
14406.25001000,813.000,.003,1020.000,1833.003,1850.000
14406.25001000,817.000,.003,1012.000,1829.003,1848.000
14406.25001000,831.000,.002,1004.000,1835.002,1853.000
14406.25001000,829.000,.002,1004.000,1833.002,1851.000
14406.25001000,825.000,.002,968.000,1793.002,1810.000
14406.25001000,814.000,.002,1009.000,1823.002,1842.000
14406.25001000,819.000,.002,1058.000,1877.002,1898.000
14406.25001000,810.000,.002,1065.000,1875.002,1892.000
14406.25001000,837.000,.004,1015.000,1852.004,1871.000
14406.25001000,833.000,.003,974.000,1807.003,1826.000
14406.25001000,821.000,.004,1006.000,1827.004,1848.000
