FileTransfer,GazeboRead,ReadFile,GazeboPublish,E2E latency,StepRuntime
14406.25001000,837.000,.002,932.000,1769.002,1786.000
14406.25001000,829.000,.003,969.000,1798.003,1817.000
14406.25001000,831.000,.002,1551.000,2382.002,2400.000
14406.25001000,834.000,.002,963.000,1797.002,1814.000
14406.25001000,865.000,.003,1014.000,1879.003,1896.000
14406.25001000,853.000,.003,962.000,1815.003,1834.000
14406.25001000,726.000,.003,956.000,1682.003,1701.000
14406.25001000,832.000,.001,995.000,1827.001,1845.000
14406.25001000,823.000,.002,952.000,1775.002,1795.000
14406.25001000,831.000,.003,960.000,1791.003,1811.000
14406.25001000,837.000,.002,964.000,1801.002,1817.000
14406.25001000,849.000,.002,1.000,850.002,867.000
14406.25001000,859.000,.003,1081.000,1940.003,1959.000
14406.25001000,828.000,.002,1053.000,1881.002,1900.000
14406.25001000,830.000,.002,1005.000,1835.002,1852.000
14406.25001000,821.000,.002,944.000,1765.002,1783.000
14406.25001000,831.000,.003,1010.000,1841.003,1858.000
14406.25001000,819.000,.002,961.000,1780.002,1799.000
14406.25001000,819.000,.002,967.000,1786.002,1803.000
14406.25001000,881.000,.003,965.000,1846.003,1865.000
14406.25001000,850.000,.002,1028.000,1878.002,1898.000
14406.25001000,822.000,.003,939.000,1761.003,1779.000
14406.25001000,839.000,.002,947.000,1786.002,1806.000
14406.25001000,845.000,.003,1.000,846.003,864.000
14406.25001000,817.000,.002,1000.000,1817.002,1833.000
14406.25001000,815.000,.003,951.000,1766.003,1784.000
14406.25001000,840.000,.002,1001.000,1841.002,1859.000
14406.25001000,866.000,.002,1024.000,1890.002,1907.000
14406.25001000,812.000,.002,961.000,1773.002,1791.000
14406.25001000,827.000,.002,1063.000,1890.002,1907.000
14406.25001000,821.000,.003,1058.000,1879.003,1896.000
14406.25001000,818.000,.002,1004.000,1822.002,1840.000
14406.25001000,823.000,.002,980.000,1803.002,1819.000
14406.25001000,820.000,.003,942.000,1762.003,1779.000
14406.25001000,841.000,.002,1456.000,2297.002,2315.000
14406.25001000,830.000,.003,964.000,1794.003,1812.000
14406.25001000,843.000,.002,977.000,1820.002,1836.000
14406.25001000,869.000,.002,1016.000,1885.002,1901.000
14406.25001000,825.000,.003,1006.000,1831.003,1848.000
14406.25001000,851.000,.002,979.000,1830.002,1850.000
14406.25001000,826.000,.003,955.000,1781.003,1798.000
14406.25001000,819.000,.003,1000.000,1819.003,1837.000
14406.25001000,826.000,.002,955.000,1781.002,1801.000
14406.25001000,806.000,.002,1003.000,1809.002,1827.000
14406.25001000,837.000,.002,971.000,1808.002,1826.000
14406.25001000,838.000,.002,1004.000,1842.002,1860.000
