GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
824.000,1418.45001000,.003,18.61001000,1030.000,3291.06302000,9310.000
830.000,1418.45001000,.002,18.61001000,937.000,3204.06202000,9353.000
826.000,1418.45001000,.003,18.61001000,935.000,3198.06302000,9313.000
829.000,1418.45001000,.003,18.61001000,991.000,3257.06302000,9423.000
838.000,1418.45001000,.002,18.61001000,1075.000,3350.06202000,9445.000
826.000,1418.45001000,.003,18.61001000,1006.000,3269.06302000,9315.000
847.000,1418.45001000,.004,18.61001000,948.000,3232.06402000,9275.000
855.000,1418.45001000,.003,18.61001000,1053.000,3345.06302000,9440.000
821.000,1418.45001000,.003,18.61001000,1021.000,3279.06302000,9408.000
871.000,1418.45001000,.003,18.61001000,967.000,3275.06302000,9409.000
822.000,1418.45001000,.003,18.61001000,994.000,3253.06302000,9248.000
834.000,1418.45001000,.002,18.61001000,1012.000,3283.06202000,9274.000
844.000,1418.45001000,.003,18.61001000,1001.000,3282.06302000,9350.000
825.000,1418.45001000,.003,18.61001000,959.000,3221.06302000,9270.000
828.000,1418.45001000,.004,18.61001000,1.000,2266.06402000,8424.000
837.000,1418.45001000,.003,18.61001000,934.000,3208.06302000,9223.000
835.000,1418.45001000,.002,18.61001000,988.000,3260.06202000,9239.000
841.000,1418.45001000,.003,18.61001000,971.000,3249.06302000,9311.000
832.000,1418.45001000,.003,18.61001000,1059.000,3328.06302000,9445.000
827.000,1418.45001000,.003,18.61001000,995.000,3259.06302000,9375.000
848.000,1418.45001000,.003,18.61001000,930.000,3215.06302000,9391.000
833.000,1418.45001000,.003,18.61001000,958.000,3228.06302000,9361.000
832.000,1418.45001000,.003,18.61001000,1000.000,3269.06302000,9260.000
835.000,1418.45001000,.003,18.61001000,981.000,3253.06302000,9304.000
826.000,1418.45001000,.003,18.61001000,1013.000,3276.06302000,9256.000
825.000,1418.45001000,.002,18.61001000,966.000,3228.06202000,9313.000
825.000,1418.45001000,.003,18.61001000,1034.000,3296.06302000,9411.000
831.000,1418.45001000,.003,18.61001000,979.000,3247.06302000,9398.000
821.000,1418.45001000,.002,18.61001000,945.000,3203.06202000,9169.000
857.000,1418.45001000,.004,18.61001000,934.000,3228.06402000,9211.000
831.000,1418.45001000,.003,18.61001000,1019.000,3287.06302000,9220.000
837.000,1418.45001000,.003,18.61001000,928.000,3202.06302000,9207.000
817.000,1418.45001000,.003,18.61001000,996.000,3250.06302000,9291.000
845.000,1418.45001000,.002,18.61001000,979.000,3261.06202000,9310.000
831.000,1418.45001000,.003,18.61001000,990.000,3258.06302000,9229.000
838.000,1418.45001000,.003,18.61001000,961.000,3236.06302000,9308.000
842.000,1418.45001000,.003,18.61001000,951.000,3230.06302000,9287.000
837.000,1418.45001000,.003,18.61001000,994.000,3268.06302000,9433.000
843.000,1418.45001000,.004,18.61001000,950.000,3230.06402000,9291.000
849.000,1418.45001000,.003,18.61001000,945.000,3231.06302000,9205.000
834.000,1418.45001000,.003,18.61001000,1422.000,3693.06302000,9608.000
821.000,1418.45001000,.003,18.61001000,928.000,3186.06302000,9204.000
830.000,1418.45001000,.004,18.61001000,929.000,3196.06402000,9206.000
813.000,1418.45001000,.003,18.61001000,923.000,3173.06302000,9218.000
833.000,1418.45001000,.004,18.61001000,968.000,3238.06402000,9255.000
832.000,1418.45001000,.003,18.61001000,1003.000,3272.06302000,9349.000
837.000,1418.45001000,.003,18.61001000,957.000,3231.06302000,9237.000
812.000,1418.45001000,.002,18.61001000,981.000,3230.06202000,9281.000
824.000,1418.45001000,.002,18.61001000,949.000,3210.06202000,9225.000
831.000,1418.45001000,.002,18.61001000,974.000,3242.06202000,9324.000
817.000,1418.45001000,.002,18.61001000,978.000,3232.06202000,9276.000
844.000,1418.45001000,.003,18.61001000,1014.000,3295.06302000,9273.000
829.000,1418.45001000,.003,18.61001000,952.000,3218.06302000,9234.000
828.000,1418.45001000,.003,18.61001000,957.000,3222.06302000,9228.000
841.000,1418.45001000,.003,18.61001000,949.000,3227.06302000,9356.000
828.000,1418.45001000,.004,18.61001000,954.000,3219.06402000,9272.000
824.000,1418.45001000,.004,18.61001000,1049.000,3310.06402000,9349.000
829.000,1418.45001000,.003,18.61001000,1002.000,3268.06302000,9203.000
827.000,1418.45001000,.002,18.61001000,992.000,3256.06202000,9264.000
822.000,1418.45001000,.003,18.61001000,2.000,2261.06302000,8339.000
862.000,1418.45001000,.003,18.61001000,932.000,3231.06302000,9383.000
820.000,1418.45001000,.002,18.61001000,1016.000,3273.06202000,9245.000
834.000,1418.45001000,.003,18.61001000,952.000,3223.06302000,9268.000
830.000,1418.45001000,.003,18.61001000,924.000,3191.06302000,9221.000
839.000,1418.45001000,.003,18.61001000,1023.000,3299.06302000,9335.000
864.000,1418.45001000,.004,18.61001000,935.000,3236.06402000,9367.000
838.000,1418.45001000,.003,18.61001000,988.000,3263.06302000,9317.000
848.000,1418.45001000,.003,18.61001000,986.000,3271.06302000,9300.000
828.000,1418.45001000,.003,18.61001000,1003.000,3268.06302000,9313.000
834.000,1418.45001000,.004,18.61001000,947.000,3218.06402000,9441.000
839.000,1418.45001000,.003,18.61001000,967.000,3243.06302000,9349.000
816.000,1418.45001000,.003,18.61001000,2.000,2255.06302000,8355.000
855.000,1418.45001000,.002,18.61001000,1008.000,3300.06202000,9387.000
836.000,1418.45001000,.003,18.61001000,991.000,3264.06302000,9313.000
838.000,1418.45001000,.004,18.61001000,1004.000,3279.06402000,9401.000
831.000,1418.45001000,.002,18.61001000,944.000,3212.06202000,9288.000
827.000,1418.45001000,.002,18.61001000,998.000,3262.06202000,9330.000
833.000,1418.45001000,.003,18.61001000,953.000,3223.06302000,9206.000
849.000,1418.45001000,.003,18.61001000,942.000,3228.06302000,9308.000
839.000,1418.45001000,.002,18.61001000,980.000,3256.06202000,9244.000
833.000,1418.45001000,.003,18.61001000,998.000,3268.06302000,9305.000
811.000,1418.45001000,.003,18.61001000,971.000,3219.06302000,9314.000
838.000,1418.45001000,.003,18.61001000,944.000,3219.06302000,9252.000
828.000,1418.45001000,.004,18.61001000,984.000,3249.06402000,9227.000
836.000,1418.45001000,.002,18.61001000,988.000,3261.06202000,9293.000
820.000,1418.45001000,.003,18.61001000,993.000,3250.06302000,9326.000
851.000,1418.45001000,.003,18.61001000,930.000,3218.06302000,9297.000
874.000,1418.45001000,.003,18.61001000,1012.000,3323.06302000,9452.000
839.000,1418.45001000,.003,18.61001000,946.000,3222.06302000,9304.000
829.000,1418.45001000,.003,18.61001000,928.000,3194.06302000,9260.000
842.000,1418.45001000,.002,18.61001000,1015.000,3294.06202000,9361.000
821.000,1418.45001000,.002,18.61001000,958.000,3216.06202000,9263.000
826.000,1418.45001000,.003,18.61001000,1014.000,3277.06302000,9222.000
837.000,1418.45001000,.003,18.61001000,946.000,3220.06302000,9219.000
