GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
847.000,1418.45001000,.003,18.61001000,993.000,3277.06302000,9251.000
829.000,1418.45001000,.002,18.61001000,962.000,3228.06202000,9230.000
842.000,1418.45001000,.003,18.61001000,959.000,3238.06302000,9245.000
832.000,1418.45001000,.002,18.61001000,1391.000,3660.06202000,10210.000
892.000,1418.45001000,.003,18.61001000,999.000,3328.06302000,9447.000
814.000,1418.45001000,.003,18.61001000,1005.000,3256.06302000,9270.000
843.000,1418.45001000,.003,18.61001000,933.000,3213.06302000,9159.000
838.000,1418.45001000,.003,18.61001000,934.000,3209.06302000,9223.000
829.000,1418.45001000,.003,18.61001000,1000.000,3266.06302000,9250.000
834.000,1418.45001000,.002,18.61001000,1002.000,3273.06202000,9304.000
816.000,1418.45001000,.004,18.61001000,939.000,3192.06402000,9252.000
833.000,1418.45001000,.003,18.61001000,985.000,3255.06302000,9210.000
837.000,1418.45001000,.003,18.61001000,1009.000,3283.06302000,9262.000
833.000,1418.45001000,.003,18.61001000,994.000,3264.06302000,9278.000
822.000,1418.45001000,.003,18.61001000,942.000,3201.06302000,9291.000
837.000,1418.45001000,.003,18.61001000,1010.000,3284.06302000,9352.000
843.000,1418.45001000,.003,18.61001000,995.000,3275.06302000,9373.000
817.000,1418.45001000,.003,18.61001000,934.000,3188.06302000,9214.000
825.000,1418.45001000,.002,18.61001000,1055.000,3317.06202000,9346.000
848.000,1418.45001000,.002,18.61001000,947.000,3232.06202000,9274.000
832.000,1418.45001000,.002,18.61001000,930.000,3199.06202000,9295.000
838.000,1418.45001000,.002,18.61001000,1011.000,3286.06202000,9351.000
834.000,1418.45001000,.003,18.61001000,883.000,3154.06302000,9151.000
833.000,1418.45001000,.004,18.61001000,2.000,2272.06402000,8244.000
835.000,1418.45001000,.003,18.61001000,1033.000,3305.06302000,9232.000
836.000,1418.45001000,.003,18.61001000,928.000,3201.06302000,9262.000
820.000,1418.45001000,.004,18.61001000,972.000,3229.06402000,9356.000
841.000,1418.45001000,.003,18.61001000,1011.000,3289.06302000,9399.000
836.000,1418.45001000,.003,18.61001000,971.000,3244.06302000,9260.000
855.000,1418.45001000,.003,18.61001000,991.000,3283.06302000,9312.000
830.000,1418.45001000,.003,18.61001000,989.000,3256.06302000,9414.000
852.000,1418.45001000,.003,18.61001000,998.000,3287.06302000,9335.000
829.000,1418.45001000,.003,18.61001000,1012.000,3278.06302000,9424.000
831.000,1418.45001000,.003,18.61001000,947.000,3215.06302000,9266.000
834.000,1418.45001000,.003,18.61001000,935.000,3206.06302000,9316.000
840.000,1418.45001000,.003,18.61001000,2.000,2279.06302000,8325.000
834.000,1418.45001000,.003,18.61001000,1012.000,3283.06302000,9328.000
830.000,1418.45001000,.003,18.61001000,966.000,3233.06302000,9267.000
820.000,1418.45001000,.003,18.61001000,944.000,3201.06302000,9314.000
835.000,1418.45001000,.002,18.61001000,1006.000,3278.06202000,9287.000
829.000,1418.45001000,.003,18.61001000,1008.000,3274.06302000,9241.000
833.000,1418.45001000,.002,18.61001000,981.000,3251.06202000,9232.000
843.000,1418.45001000,.004,18.61001000,953.000,3233.06402000,9214.000
834.000,1418.45001000,.003,18.61001000,981.000,3252.06302000,9253.000
843.000,1418.45001000,.003,18.61001000,960.000,3240.06302000,9232.000
830.000,1418.45001000,.003,18.61001000,916.000,3183.06302000,9184.000
839.000,1418.45001000,.003,18.61001000,1032.000,3308.06302000,9264.000
821.000,1418.45001000,.004,18.61001000,1008.000,3266.06402000,9312.000
834.000,1418.45001000,.003,18.61001000,1019.000,3290.06302000,9409.000
856.000,1418.45001000,.003,18.61001000,984.000,3277.06302000,9360.000
829.000,1418.45001000,.003,18.61001000,992.000,3258.06302000,9320.000
820.000,1418.45001000,.003,18.61001000,964.000,3221.06302000,9243.000
855.000,1418.45001000,.003,18.61001000,989.000,3281.06302000,9261.000
830.000,1418.45001000,.004,18.61001000,1051.000,3318.06402000,9360.000
828.000,1418.45001000,.003,18.61001000,968.000,3233.06302000,9254.000
850.000,1418.45001000,.002,18.61001000,928.000,3215.06202000,9327.000
822.000,1418.45001000,.003,18.61001000,956.000,3215.06302000,9312.000
836.000,1418.45001000,.004,18.61001000,998.000,3271.06402000,9339.000
