GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
781.000,73.863669000,.003,5.223036000,959.000,1819.089705000,4585.000
813.000,73.863669000,.003,5.223036000,976.000,1868.089705000,4661.000
804.000,73.863669000,.003,5.223036000,938.000,1821.089705000,4598.000
799.000,73.863669000,.003,5.223036000,910.000,1788.089705000,4546.000
804.000,73.863669000,.002,5.223036000,922.000,1805.088705000,4597.000
790.000,73.863669000,.003,5.223036000,970.000,1839.089705000,4603.000
821.000,73.863669000,.003,5.223036000,921.000,1821.089705000,4631.000
799.000,73.863669000,.002,5.223036000,971.000,1849.088705000,4636.000
812.000,73.863669000,.010,5.223036000,963.000,1854.096705000,4649.000
809.000,73.863669000,.003,5.223036000,964.000,1852.089705000,4625.000
793.000,73.863669000,.003,5.223036000,966.000,1838.089705000,4633.000
807.000,73.863669000,.003,5.223036000,976.000,1862.089705000,4599.000
787.000,73.863669000,.003,5.223036000,921.000,1787.089705000,4568.000
797.000,73.863669000,.004,5.223036000,936.000,1812.090705000,4591.000
798.000,73.863669000,.003,5.223036000,954.000,1831.089705000,4592.000
792.000,73.863669000,.003,5.223036000,923.000,1794.089705000,4527.000
811.000,73.863669000,.002,5.223036000,963.000,1853.088705000,4635.000
787.000,73.863669000,.002,5.223036000,2.000,868.088705000,3635.000
788.000,73.863669000,.003,5.223036000,975.000,1842.089705000,4635.000
796.000,73.863669000,.003,5.223036000,918.000,1793.089705000,4574.000
807.000,73.863669000,.003,5.223036000,914.000,1800.089705000,4605.000
791.000,73.863669000,.003,5.223036000,933.000,1803.089705000,4556.000
794.000,73.863669000,.003,5.223036000,907.000,1780.089705000,4559.000
791.000,73.863669000,.004,5.223036000,953.000,1823.090705000,4598.000
798.000,73.863669000,.004,5.223036000,929.000,1806.090705000,4620.000
797.000,73.863669000,.002,5.223036000,952.000,1828.088705000,4579.000
796.000,73.863669000,.003,5.223036000,969.000,1844.089705000,4623.000
796.000,73.863669000,.003,5.223036000,924.000,1799.089705000,4606.000
807.000,73.863669000,.003,5.223036000,967.000,1853.089705000,4600.000
814.000,73.863669000,.002,5.223036000,987.000,1880.088705000,4638.000
795.000,73.863669000,.003,5.223036000,927.000,1801.089705000,4598.000
806.000,73.863669000,.002,5.223036000,944.000,1829.088705000,4605.000
797.000,73.863669000,.003,5.223036000,918.000,1794.089705000,4571.000
798.000,73.863669000,.003,5.223036000,984.000,1861.089705000,4633.000
801.000,73.863669000,.003,5.223036000,907.000,1787.089705000,4566.000
812.000,73.863669000,.003,5.223036000,944.000,1835.089705000,4587.000
799.000,73.863669000,.003,5.223036000,1033.000,1911.089705000,4651.000
799.000,73.863669000,.003,5.223036000,905.000,1783.089705000,4545.000
791.000,73.863669000,.003,5.223036000,957.000,1827.089705000,4608.000
796.000,73.863669000,.004,5.223036000,984.000,1859.090705000,4646.000
796.000,73.863669000,.003,5.223036000,917.000,1792.089705000,4599.000
796.000,73.863669000,.003,5.223036000,926.000,1801.089705000,4606.000
806.000,73.863669000,.003,5.223036000,904.000,1789.089705000,4552.000
799.000,73.863669000,.003,5.223036000,968.000,1846.089705000,4616.000
812.000,73.863669000,.003,5.223036000,932.000,1823.089705000,4602.000
805.000,73.863669000,.003,5.223036000,917.000,1801.089705000,4584.000
801.000,73.863669000,.003,5.223036000,1007.000,1887.089705000,4649.000
816.000,73.863669000,.002,5.223036000,946.000,1841.088705000,4608.000
798.000,73.863669000,.003,5.223036000,944.000,1821.089705000,4604.000
806.000,73.863669000,.003,5.223036000,927.000,1812.089705000,4594.000
795.000,73.863669000,.002,5.223036000,935.000,1809.088705000,4600.000
819.000,73.863669000,.002,5.223036000,945.000,1843.088705000,4607.000
790.000,73.863669000,.003,5.223036000,898.000,1767.089705000,4539.000
798.000,73.863669000,.003,5.223036000,923.000,1800.089705000,4562.000
797.000,73.863669000,.003,5.223036000,904.000,1780.089705000,4556.000
808.000,73.863669000,.003,5.223036000,959.000,1846.089705000,4604.000
810.000,73.863669000,.003,5.223036000,1037.000,1926.089705000,4652.000
794.000,73.863669000,.003,5.223036000,932.000,1805.089705000,4595.000
788.000,73.863669000,.003,5.223036000,905.000,1772.089705000,4553.000
795.000,73.863669000,.003,5.223036000,951.000,1825.089705000,4596.000
796.000,73.863669000,.003,5.223036000,1022.000,1897.089705000,4655.000
809.000,73.863669000,.002,5.223036000,947.000,1835.088705000,4600.000
800.000,73.863669000,.002,5.223036000,1.000,880.088705000,3659.000
807.000,73.863669000,.003,5.223036000,958.000,1844.089705000,4610.000
808.000,73.863669000,.003,5.223036000,953.000,1840.089705000,4585.000
794.000,73.863669000,.003,5.223036000,984.000,1857.089705000,4653.000
807.000,73.863669000,.003,5.223036000,977.000,1863.089705000,4603.000
794.000,73.863669000,.003,5.223036000,901.000,1774.089705000,4547.000
795.000,73.863669000,.002,5.223036000,983.000,1857.088705000,4664.000
807.000,73.863669000,.003,5.223036000,917.000,1803.089705000,4589.000
798.000,73.863669000,.004,5.223036000,938.000,1815.090705000,4609.000
805.000,73.863669000,.005,5.223036000,977.000,1861.091705000,4609.000
808.000,73.863669000,.003,5.223036000,904.000,1791.089705000,4544.000
811.000,73.863669000,.003,5.223036000,911.000,1801.089705000,4553.000
803.000,73.863669000,.003,5.223036000,1.000,883.089705000,3682.000
800.000,73.863669000,.002,5.223036000,947.000,1826.088705000,4616.000
804.000,73.863669000,.003,5.223036000,954.000,1837.089705000,4643.000
788.000,73.863669000,.005,5.223036000,941.000,1808.091705000,4568.000
801.000,73.863669000,.003,5.223036000,903.000,1783.089705000,4558.000
796.000,73.863669000,.004,5.223036000,998.000,1873.090705000,4653.000
816.000,73.863669000,.003,5.223036000,967.000,1862.089705000,4637.000
802.000,73.863669000,.003,5.223036000,964.000,1845.089705000,4609.000
812.000,73.863669000,.002,5.223036000,977.000,1868.088705000,4655.000
796.000,73.863669000,.003,5.223036000,968.000,1843.089705000,4635.000
811.000,73.863669000,.004,5.223036000,954.000,1844.090705000,4615.000
788.000,73.863669000,.003,5.223036000,956.000,1823.089705000,4603.000
808.000,73.863669000,.003,5.223036000,912.000,1799.089705000,4617.000
790.000,73.863669000,.003,5.223036000,988.000,1857.089705000,4628.000
798.000,73.863669000,.003,5.223036000,935.000,1812.089705000,4597.000
807.000,73.863669000,.003,5.223036000,938.000,1824.089705000,4603.000
794.000,73.863669000,.006,5.223036000,907.000,1780.092705000,4550.000
803.000,73.863669000,.003,5.223036000,965.000,1847.089705000,4612.000
811.000,73.863669000,.003,5.223036000,915.000,1805.089705000,4596.000
799.000,73.863669000,.003,5.223036000,963.000,1841.089705000,4596.000
793.000,73.863669000,.003,5.223036000,944.000,1816.089705000,4597.000
810.000,73.863669000,.003,5.223036000,929.000,1818.089705000,4573.000
795.000,73.863669000,.003,5.223036000,909.000,1783.089705000,4539.000
