GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
813.000,73.863669000,.003,5.223036000,969.000,1861.089705000,4645.000
808.000,73.863669000,.003,5.223036000,936.000,1823.089705000,4557.000
799.000,73.863669000,.002,5.223036000,1.000,879.088705000,3643.000
794.000,73.863669000,.004,5.223036000,935.000,1808.090705000,4562.000
788.000,73.863669000,.004,5.223036000,977.000,1844.090705000,4608.000
807.000,73.863669000,.003,5.223036000,899.000,1785.089705000,4544.000
806.000,73.863669000,.002,5.223036000,935.000,1820.088705000,4557.000
797.000,73.863669000,.003,5.223036000,917.000,1793.089705000,4560.000
802.000,73.863669000,.003,5.223036000,978.000,1859.089705000,4640.000
805.000,73.863669000,.003,5.223036000,912.000,1796.089705000,4572.000
804.000,73.863669000,.003,5.223036000,974.000,1857.089705000,4638.000
799.000,73.863669000,.003,5.223036000,928.000,1806.089705000,4564.000
797.000,73.863669000,.003,5.223036000,957.000,1833.089705000,4606.000
791.000,73.863669000,.003,5.223036000,957.000,1827.089705000,4577.000
816.000,73.863669000,.003,5.223036000,956.000,1851.089705000,4606.000
796.000,73.863669000,.003,5.223036000,950.000,1825.089705000,4606.000
808.000,73.863669000,.003,5.223036000,905.000,1792.089705000,4589.000
818.000,73.863669000,.003,5.223036000,979.000,1876.089705000,4661.000
802.000,73.863669000,.003,5.223036000,933.000,1814.089705000,4606.000
808.000,73.863669000,.003,5.223036000,902.000,1789.089705000,4550.000
802.000,73.863669000,.003,5.223036000,899.000,1780.089705000,4525.000
811.000,73.863669000,.002,5.223036000,911.000,1801.088705000,4596.000
797.000,73.863669000,.003,5.223036000,912.000,1788.089705000,4505.000
796.000,73.863669000,.004,5.223036000,975.000,1850.090705000,4638.000
816.000,73.863669000,.003,5.223036000,918.000,1813.089705000,4563.000
