GazeboRead,NS3Link1,ReadFile,NS3Link2,GazeboPublish,E2E_Latency,StepRuntime
803.000,73.863669000,.002,5.223036000,933.000,1815.088705000,4604.000
792.000,73.863669000,.003,5.223036000,919.000,1790.089705000,4553.000
803.000,73.863669000,.004,5.223036000,962.000,1844.090705000,4597.000
816.000,73.863669000,.003,5.223036000,978.000,1873.089705000,4658.000
796.000,73.863669000,.002,5.223036000,1045.000,1920.088705000,4709.000
804.000,73.863669000,.003,5.223036000,995.000,1878.089705000,4597.000
812.000,73.863669000,.003,5.223036000,936.000,1827.089705000,4607.000
809.000,73.863669000,.003,5.223036000,956.000,1844.089705000,4649.000
774.000,73.863669000,.003,5.223036000,968.000,1821.089705000,4605.000
799.000,73.863669000,.003,5.223036000,995.000,1873.089705000,4645.000
805.000,73.863669000,.003,5.223036000,938.000,1822.089705000,4601.000
805.000,73.863669000,.003,5.223036000,909.000,1793.089705000,4549.000
812.000,73.863669000,.003,5.223036000,954.000,1845.089705000,4605.000
801.000,73.863669000,.003,5.223036000,972.000,1852.089705000,4656.000
803.000,73.863669000,.003,5.223036000,936.000,1818.089705000,4605.000
804.000,73.863669000,.003,5.223036000,904.000,1787.089705000,4559.000
794.000,73.863669000,.002,5.223036000,966.000,1839.088705000,4605.000
793.000,73.863669000,.003,5.223036000,970.000,1842.089705000,4626.000
798.000,73.863669000,.004,5.223036000,912.000,1789.090705000,4564.000
799.000,73.863669000,.004,5.223036000,988.000,1866.090705000,4650.000
813.000,73.863669000,.003,5.223036000,918.000,1810.089705000,4594.000
804.000,73.863669000,.003,5.223036000,979.000,1862.089705000,4609.000
790.000,73.863669000,.003,5.223036000,921.000,1790.089705000,4542.000
794.000,73.863669000,.004,5.223036000,915.000,1788.090705000,4528.000
787.000,73.863669000,.003,5.223036000,2.000,868.089705000,3624.000
791.000,73.863669000,.004,5.223036000,975.000,1845.090705000,4608.000
799.000,73.863669000,.003,5.223036000,908.000,1786.089705000,4542.000
811.000,73.863669000,.003,5.223036000,985.000,1875.089705000,4664.000
807.000,73.863669000,.003,5.223036000,957.000,1843.089705000,4654.000
809.000,73.863669000,.002,5.223036000,969.000,1857.088705000,4660.000
800.000,73.863669000,.003,5.223036000,903.000,1782.089705000,4561.000
803.000,73.863669000,.003,5.223036000,905.000,1787.089705000,4581.000
802.000,73.863669000,.002,5.223036000,923.000,1804.088705000,4555.000
804.000,73.863669000,.003,5.223036000,962.000,1845.089705000,4661.000
801.000,73.863669000,.002,5.223036000,958.000,1838.088705000,4612.000
792.000,73.863669000,.003,5.223036000,968.000,1839.089705000,4577.000
798.000,73.863669000,.003,5.223036000,990.000,1867.089705000,4656.000
804.000,73.863669000,.002,5.223036000,969.000,1852.088705000,4609.000
783.000,73.863669000,.003,5.223036000,908.000,1770.089705000,4564.000
811.000,73.863669000,.004,5.223036000,970.000,1860.090705000,4633.000
787.000,73.863669000,.003,5.223036000,945.000,1811.089705000,4608.000
809.000,73.863669000,.003,5.223036000,982.000,1870.089705000,4599.000
809.000,73.863669000,.003,5.223036000,960.000,1848.089705000,4647.000
809.000,73.863669000,.003,5.223036000,983.000,1871.089705000,4652.000
802.000,73.863669000,.002,5.223036000,935.000,1816.088705000,4602.000
804.000,73.863669000,.003,5.223036000,925.000,1808.089705000,4578.000
799.000,73.863669000,.003,5.223036000,976.000,1854.089705000,4637.000
800.000,73.863669000,.003,5.223036000,1028.000,1907.089705000,4700.000
800.000,73.863669000,.002,5.223036000,894.000,1773.088705000,4538.000
797.000,73.863669000,.004,5.223036000,963.000,1839.090705000,4606.000
810.000,73.863669000,.003,5.223036000,972.000,1861.089705000,4621.000
790.000,73.863669000,.003,5.223036000,949.000,1818.089705000,4601.000
790.000,73.863669000,.003,5.223036000,983.000,1852.089705000,4639.000
806.000,73.863669000,.003,5.223036000,980.000,1865.089705000,4605.000
800.000,73.863669000,.003,5.223036000,922.000,1801.089705000,4595.000
790.000,73.863669000,.003,5.223036000,895.000,1764.089705000,4554.000
790.000,73.863669000,.003,5.223036000,968.000,1837.089705000,4591.000
811.000,73.863669000,.003,5.223036000,953.000,1843.089705000,4664.000
802.000,73.863669000,.003,5.223036000,909.000,1790.089705000,4546.000
796.000,73.863669000,.002,5.223036000,972.000,1847.088705000,4659.000
797.000,73.863669000,.004,5.223036000,907.000,1783.090705000,4570.000
805.000,73.863669000,.002,5.223036000,945.000,1829.088705000,4669.000
797.000,73.863669000,.004,5.223036000,958.000,1834.090705000,4632.000
795.000,73.863669000,.003,5.223036000,919.000,1793.089705000,4593.000
797.000,73.863669000,.002,5.223036000,946.000,1822.088705000,4595.000
812.000,73.863669000,.003,5.223036000,977.000,1868.089705000,4651.000
789.000,73.863669000,.003,5.223036000,957.000,1825.089705000,4656.000
817.000,73.863669000,.002,5.223036000,915.000,1811.088705000,4602.000
801.000,73.863669000,.003,5.223036000,947.000,1827.089705000,4614.000
815.000,73.863669000,.003,5.223036000,1.000,895.089705000,3684.000
791.000,73.863669000,.002,5.223036000,933.000,1803.088705000,4553.000
799.000,73.863669000,.003,5.223036000,906.000,1784.089705000,4551.000
799.000,73.863669000,.002,5.223036000,953.000,1831.088705000,4595.000
792.000,73.863669000,.003,5.223036000,956.000,1827.089705000,4625.000
817.000,73.863669000,.003,5.223036000,935.000,1831.089705000,4626.000
789.000,73.863669000,.003,5.223036000,934.000,1802.089705000,4610.000
778.000,73.863669000,.003,5.223036000,904.000,1761.089705000,4543.000
791.000,73.863669000,.002,5.223036000,963.000,1833.088705000,4608.000
801.000,73.863669000,.003,5.223036000,981.000,1861.089705000,4660.000
824.000,73.863669000,.003,5.223036000,994.000,1897.089705000,4693.000
798.000,73.863669000,.003,5.223036000,947.000,1824.089705000,4608.000
807.000,73.863669000,.002,5.223036000,1.000,887.088705000,3697.000
802.000,73.863669000,.003,5.223036000,903.000,1784.089705000,4538.000
808.000,73.863669000,.003,5.223036000,966.000,1853.089705000,4612.000
794.000,73.863669000,.003,5.223036000,959.000,1832.089705000,4588.000
797.000,73.863669000,.003,5.223036000,949.000,1825.089705000,4563.000
810.000,73.863669000,.003,5.223036000,966.000,1855.089705000,4656.000
803.000,73.863669000,.004,5.223036000,946.000,1828.090705000,4614.000
802.000,73.863669000,.004,5.223036000,914.000,1795.090705000,4591.000
786.000,73.863669000,.003,5.223036000,936.000,1801.089705000,4551.000
791.000,73.863669000,.003,5.223036000,927.000,1797.089705000,4599.000
793.000,73.863669000,.003,5.223036000,911.000,1783.089705000,4569.000
805.000,73.863669000,.002,5.223036000,914.000,1798.088705000,4596.000
806.000,73.863669000,.003,5.223036000,907.000,1792.089705000,4584.000
786.000,73.863669000,.003,5.223036000,987.000,1852.089705000,4657.000
796.000,73.863669000,.003,5.223036000,926.000,1801.089705000,4569.000
809.000,73.863669000,.003,5.223036000,910.000,1798.089705000,4595.000
790.000,73.863669000,.003,5.223036000,910.000,1779.089705000,4586.000
813.000,73.863669000,.002,5.223036000,966.000,1858.088705000,4604.000
782.000,73.863669000,.004,5.223036000,1021.000,1882.090705000,4658.000
792.000,73.863669000,.002,5.223036000,907.000,1778.088705000,4541.000
789.000,73.863669000,.004,5.223036000,930.000,1798.090705000,4548.000
797.000,73.863669000,.003,5.223036000,900.000,1776.089705000,4556.000
791.000,73.863669000,.003,5.223036000,955.000,1825.089705000,4610.000
